RECORDID,gold_labels,compound_by_article,average_sentence,median_sentence,mode_sentence,pstd_sentence,average_paragraph,median_paragraph,mode_paragraph,pstd_paragraph,avg_first_last_para
20200912-13356,-1,-0.9933,-0.13702537313432836,-0.0772,0.0,0.36690338650364873,-0.2455794871794872,-0.25,0.0,0.398181940877236,-0.3632
20200126-20875,-1,0.9766,0.06644655172413794,0.0,0.0,0.24343163963988856,0.06598225806451613,0.0,0.0,0.23661748669065938,-0.10530000000000006
20200322-38825,-1,0.6369,-0.02014375,0.0,0.0,0.2655501811540288,-0.010476923076923082,0.0,0.0,0.3542643355849635,0.9125000000000001
20200315-37764,-1,0.3715,0.005192857142857146,0.0,0.0,0.3390612196392641,-0.033405882352941174,0.0,0.0,0.3726745772837654,-0.843
20200627-8898,-1,0.9698,0.028477272727272723,0.0,0.0,0.3677485812738448,0.04538125,0.0,0.0,0.3933384053290129,-0.4939
20200919-19541,-1,0.8926,0.00903030303030303,0.0,0.0,0.3196277773464367,0.01033333333333333,0.0,0.0,0.33118254036518147,0.5205
20200731-53555,-1,-0.9913,-0.150125,0.0,0.0,0.33840603754956855,-0.20262272727272726,-0.19485,0.0,0.3955112628344807,0.5106
20200303-89314,-1,-0.9505,-0.06273018867924528,0.0,0.0,0.3791195746975251,-0.1182695652173913,0.0,0.0,0.5042181441596594,0.5106
20200408-45080,1,0.7351,0.00885217391304348,0.0,0.0,0.4281951098045043,0.009695238095238099,0.0,0.0,0.4481125788355618,-0.36310000000000003
20200318-2859,-1,-0.9487,-0.040176315789473685,0.0,0.0,0.37845966025331973,-0.04376086956521739,0.0,0.0,0.4607534252760273,0.5106
20200806-38033,0,0.8151,0.03137586206896552,0.0,0.0,0.14816692044418014,0.050550000000000005,0.0,0.0,0.18547283493816555,0.4767
20200328-41300,-1,-0.9978,-0.20132432432432432,-0.128,0.0,0.4028627500207399,-0.2867423076923077,-0.23815,0.0,0.4246155031528541,0.5106
20200206-12015,1,0.8807,0.013015853658536584,0.0,0.0,0.2037205214165291,0.012435999999999996,0.0,0.0,0.35810585013931284,0.5106
20200505-4038,1,0.9931,0.04467875,0.0,0.0,0.29947721603393723,0.13442,0.0,0.0,0.3389071299675726,0.0
20200302-51268,-1,-0.9849,-0.06887599999999999,0.0,0.0,0.47307927054987303,-0.10303333333333332,0.0,0.0,0.39318928848736023,0.16949999999999998
20200504-59603,1,0.9783,0.23233333333333334,0.0,0.0,0.29787839950034795,0.29414545454545454,0.296,0.0,0.3275380654176254,0.5106
20200505-66007,-1,0.938,0.10657777777777779,0.06425,0.0,0.3737839818153373,0.06795,0.0,0.0,0.30943031183873276,0.5106
20200806-55154,1,0.9437,0.3129416666666667,0.37495,0.0,0.4543564027983857,0.41725555555555555,0.5859,0.743,0.48138076200102903,1.3289
20200825-16946,1,0.975,0.23696,0.0386,0.0,0.38332708278961974,0.17543333333333333,0.0,0.0,0.42407546563737397,0.35259999999999997
20200219-65693,0,0.5425,0.008447619047619048,0.0,0.0,0.33194895709036154,-0.02359444444444445,0.0,0.0,0.3123273326926633,0.0
20200727-78276,0,0.9896,0.07349705882352942,0.0,0.0,0.3755778230511222,0.32905555555555555,0.7184,0.0772,0.7023938672079634,1.039
20200929-58409,-1,-0.9845,-0.19114615384615385,0.0,0.0,0.41375779261150547,-0.2543722222222222,-0.3609,0.0,0.467096060552806,0.3182
20200215-32163,1,-0.9904,-0.09811111111111111,0.0,0.0,0.3481607880290192,-0.11151785714285714,0.0,0.0,0.36518932375019186,-0.4215
20200628-11725,-1,-0.966,-0.12939166666666665,0.0,0.0,0.3078172621459037,-0.22782631578947368,0.0,0.0,0.34909173555642226,-0.6652
20200814-17005,0,0.9687,0.07654848484848485,0.0,0.0,0.32959112146140884,0.13224117647058825,0.0,0.0,0.3489077344055699,0.3182
20200626-31419,1,0.9464,0.14081333333333335,0.0,0.0,0.2822607798157977,0.17601666666666668,0.0,0.0,0.3057834223578657,0.5106
20200527-74042,1,0.9451,0.05618372093023256,0.0,0.0,0.32346962542439933,0.06477714285714285,0.0,0.0,0.35998984436922604,0.5106
20200529-35072,-1,-0.9999,-0.07262997658079626,0.0,0.0,0.40026282330447777,-0.09570719424460432,0.0,0.0,0.4444626106326618,0.0
20200824-74622,-1,0.9943,0.13110857142857144,0.0,0.0,0.3055602904000907,0.2251,0.0,0.0,0.4117443381517225,0.3818
20200501-62795,-1,0.4939,0.04905,0.0,0.0,0.23322696778031482,0.07007142857142858,0.0,0.0,0.27610483885802567,0.5106
20200924-57783,1,0.9739,0.24835000000000002,0.2851,0.0,0.4183434145531635,0.21289166666666667,0.08415,0.0,0.4290242406871927,0.5106
20200610-18774,-1,-0.7351,-0.031841176470588234,0.0,0.0,0.2955879913958607,-0.06628947368421052,0.0,0.0,0.3176738544229498,0.5106
20200217-13808,-1,0.9835,0.023688,0.0,0.0,0.5101790637178284,0.03842608695652174,0.0,0.0,0.5272316850818559,-0.7096
20200629-82025,-1,-0.218,0.028653846153846158,0.0,0.0,0.34861473249989927,0.031041666666666672,0.0,0.0,0.36274756479387826,0.5106
20200705-3848,-1,0.1531,0.010870000000000008,0.0,0.0,0.2051961015711556,0.01358750000000001,0.0,0.0,0.22933572790507373,0.5106
20200311-45651,-1,-0.9674,-0.17218571428571428,-0.0258,0.0,0.32886874033168145,-0.16070666666666666,0.0,0.0,0.32060738911565273,-0.8442
20200505-42799,-1,-0.8515,0.025782608695652177,0.0,0.0,0.38692811336853494,0.01978484848484849,0.0,0.0,0.4224275057914902,0.5106
20200213-78120,-1,-0.9954,-0.15024642857142856,0.0,0.0,0.37600774353931943,-0.26816923076923077,-0.296,0.0,0.4936767680992764,0.0516
20200514-3532,1,0.8607,0.03713142857142858,0.0,0.0,0.28954413803319823,0.135675,0.2732,0.2732,0.4255841448820668,0.8856
20200523-50137,0,-0.9325,-0.18051818181818183,0.0,0.0,0.2763013928112225,-0.29057777777777777,-0.3818,0.0,0.26725509153357074,-1.1988
20200818-24976,-1,-0.2263,-0.002008333333333334,0.0,0.0,0.18410622594186096,-0.002190909090909092,0.0,0.0,0.1922916414509503,-0.4404
20200719-12911,-1,0.8402,0.058249999999999996,0.0,0.0,0.2935685349662362,0.0699,0.0,0.0,0.32031960081560207,0.3612
20200326-95918,-1,-0.7845,-0.04676785714285714,0.0,0.0,0.37100972556907014,-0.03094444444444444,0.0,0.0,0.3986870970548516,0.5106
20200323-90597,-1,-0.9722,-0.08197878787878787,0.0,0.0,0.306735206857321,-0.15301666666666666,-0.0258,0.0,0.3986339663985831,0.5106
20200423-72011,0,-0.0671,-0.017339999999999994,0.0,0.0,0.28479880102743876,-0.021674999999999993,0.0,0.0,0.3182671601160467,0.5106
20200709-16842,-1,-0.9899,-0.05254047619047619,0.0,0.0,0.3489759352185735,-0.06742894736842106,0.0,0.0,0.391355187244404,-0.3182
20200617-80188,-1,0.9926,0.24470526315789473,0.3612,0.0,0.3971531713976945,0.31684615384615383,0.4019,0.0,0.4710605230024704,0.5106
20200404-31908,0,0.9868,0.09915116279069768,0.0,0.0,0.26071349629394086,0.28282222222222225,0.0,0.0,0.431480535875613,0.0
20200805-61218,-1,-0.9977,-0.15467777777777778,0.0,0.0,0.42208833315747346,-0.19648205128205126,0.0,0.0,0.46354086416924084,-1.2179
20200504-83451,1,0.9867,0.1846375,0.17,0.0,0.45577515547005193,0.2062,0.3609,-0.1779,0.5193805367935922,-0.6885000000000001
20200910-57371,-1,-0.9752,-0.14119,0.0,0.0,0.4578752077804606,-0.13533333333333333,0.0,0.0,0.41475384694485423,0.0
20200505-79442,1,0.9899,0.2579238095238095,0.296,0.0,0.3322166216775146,0.2859529411764706,0.296,0.0,0.36560390511115437,0.5106
20200728-39326,0,-0.3781,0.029022727272727266,0.0,0.0,0.3758014828116982,0.06325454545454545,0.0,0.743,0.4158299835348716,0.9453
20200204-9326,-1,-0.5499,-0.007587999999999995,0.0,0.0,0.3469145546903445,0.0002200000000000063,0.0,0.0,0.38185852039728013,0.5106
20200229-26011,-1,0.0,-0.008371428571428561,0.0,0.0,0.24566993951982297,-0.009766666666666654,0.0,0.0,0.26532818462341234,0.5106
20200523-29969,-1,-0.4404,-0.040881818181818186,0.0,0.0,0.3367540505747665,-0.049966666666666666,0.0,0.0,0.37168546140819425,0.5106
20200617-41946,-1,-0.8834,-0.011733333333333333,0.0,0.0,0.39355770210845686,-0.025124999999999998,0.0,0.0,0.4479444815394723,0.4019
20200507-35207,1,0.9807,0.13431944444444444,0.0,0.0,0.35020140857277837,0.18919999999999998,0.0,0.0,0.4169887081531978,0.3182
20200719-39050,1,0.7783,0.08693333333333333,0.0,0.0,0.20030788107865907,0.10432,0.0,0.0,0.2152536169266384,0.0
20200401-15695,0,0.8481,0.13143333333333332,0.0,0.0,0.38031209113919406,0.16898571428571427,0.4019,-0.4404,0.42381176221987793,0.3026
20200307-46258,0,0.9986,0.2518142857142857,0.25,0.0,0.34491165091770315,0.41428125,0.53405,0.4822,0.39385313287244206,0.4822
20200125-18724,-1,-0.9661,-0.1366,0.0,0.0,0.32949917450579447,-0.14863125,0.0,0.0,0.36649588967468316,0.5106
20200502-39117,-1,-0.9866,-0.35525555555555555,-0.296,0.0,0.3755772804367257,-0.35525555555555555,-0.296,0.0,0.3755772804367257,-0.9337
20200129-3466,-1,0.5932,-0.016589999999999997,0.0,0.0,0.3414517226490445,-0.03522222222222222,0.0,0.0,0.444418135888009,0.0
20200821-25984,-1,0.9873,0.10107058823529412,0.0,0.0,0.39613342265796353,0.117534375,0.0,0.0,0.40467158567888034,0.5106
20200428-4094,-1,-0.9582,-0.14712173913043478,0.0,0.0,0.3266044795301334,-0.13807916666666667,0.0,0.0,0.328163555486141,-0.5574
20200622-33970,0,0.9804,0.3416909090909091,0.4767,0.0,0.35570238697424217,0.31853333333333333,0.4767,0.0,0.33688782340054313,0.5106
20200506-86351,1,0.9931,0.18684583333333332,0.11405,0.0,0.4198928841374971,0.27584444444444445,0.4118,0.0,0.5705717836056332,-0.25
20200318-19270,0,-0.8762,-0.07573529411764707,0.0,0.0,0.30610989364870156,-0.07487692307692308,0.0,0.0,0.325456782322574,-0.8555
20200307-1231,-1,-0.9886,-0.2293888888888889,-0.24914999999999998,0.0,0.27338659824279143,-0.26354285714285713,-0.23775000000000002,0.0,0.3234234966159158,-0.2023
20200905-49019,-1,-0.9987,-0.18569148936170213,-0.1531,0.0,0.42099203248628203,-0.2205,-0.22035,0.0,0.4747605997329849,0.8442
20200407-31202,-1,0.9823,0.06430545454545455,0.0,0.0,0.3059209971801584,0.08627272727272728,0.0,0.0,0.38202094284390986,0.8584
20200518-16769,1,-0.5814,0.014812499999999992,0.0,0.0,0.3393314804048543,0.01316666666666666,0.0,0.0,0.31995865357886477,0.5267
20200615-1544,1,0.9941,0.31246521739130434,0.4404,0.0,0.438219457239422,0.3841,0.4588,0.4404,0.48903555386206476,0.8926000000000001
20200622-57145,-1,0.81,0.004047457627118643,0.0,0.0,0.22661082472681407,-0.0030571428571428594,0.0,0.0,0.34299149034484744,0.0
20200709-61592,-1,-0.4208,0.066525,0.0129,0.0,0.3279702784425239,0.07057272727272729,0.0,0.0,0.34807472314513443,0.5106
20200430-20040,0,0.8061,-0.020394915254237294,0.0,0.0,0.37356899456855214,-0.01309166666666667,0.0,0.0,0.45124369209195353,0.0
20200310-56405,-1,-0.987,-0.10046666666666666,0.0,0.0,0.4371003361802515,-0.18860555555555555,-0.31720000000000004,0.0,0.6085260767463025,-0.005699999999999927
20200131-62826,-1,-0.9964,-0.33105555555555555,-0.33985,0.0,0.31780772353075765,-0.3268473684210526,-0.3291,0.0,0.30542146095005224,-1.3573
20200826-62290,-1,0.9634,0.0784483870967742,0.0498,0.0,0.4309534709342782,0.313,0.6516,0.7579,0.6422646242009598,1.1598
20200325-104622,0,0.6943,0.05361724137931034,0.0,0.0,0.35063348785617027,0.056857894736842114,0.0,0.0,0.42334671782158023,0.5106
20200320-17373,-1,-0.9645,-0.05915,0.0,0.0,0.3321159212784998,-0.13274615384615385,0.0,0.0,0.48641255141856155,0.5267
20200414-5827,-1,0.8445,0.05240416666666667,0.0,0.0,0.3293778029345211,0.03558,0.0,0.0,0.318918334374178,0.5859
20200522-78423,0,0.97,0.1138842105263158,0.0,0.0,0.24709696000847392,0.15455714285714287,0.08895,0.0,0.2767248703632383,0.5106
20200403-4733,1,0.9898,0.049423076923076924,0.0,0.0,0.42154752474816143,0.23635,0.3155,0.9432,0.6954570194004323,1.923
20200525-45538,1,0.9863,0.1673,0.0,0.0,0.2925851807593816,0.16273529411764706,0.0,0.0,0.37198887070824554,0.0
20200722-19452,-1,-0.9984,-0.49593809523809523,-0.5719,0.0,0.3217727880355662,-0.6839272727272727,-0.7845,0.0,0.3334352522424954,-0.8957
20200820-55152,0,0.9826,0.15701666666666667,0.0,0.0,0.24749141391231627,0.10943103448275862,0.0,0.0,0.23985657798438242,0.6369
20200530-12576,-1,-0.9838,-0.100975,0.0,0.0,0.3639128224932449,-0.1339448275862069,0.0,0.0,0.3177842291026249,-1.3780999999999999
20200714-62025,-1,0.9752,0.07300384615384614,0.0,0.0,0.43207631669271757,0.10077727272727272,0.0,-0.296,0.4497672548934395,-0.3818
20200804-65286,1,0.9985,0.32360666666666665,0.1366,0.0,0.355151956147725,0.43705714285714287,0.4404,0.0,0.36290827198832354,0.0
20200813-85773,0,0.9303,0.02779722222222222,0.0,0.0,0.4083030604329958,0.04621702127659574,0.0,0.0,0.34796350647436536,0.7096
20200622-1665,1,0.9959,0.1602487804878049,0.0,0.0,0.3214438130335334,0.259712,0.0,0.0,0.3819325524958563,0.0
20200305-88230,0,0.4939,0.014664285714285718,0.0,0.0,0.3381907420527713,0.020530000000000007,0.0,0.0,0.40000218261904524,0.5106
20200316-17915,-1,0.9201,0.10245,0.0,0.0,0.2559700988396887,0.1291125,0.0,0.0,0.27033125946466124,0.5106
20200917-826,-1,-0.948,-0.03540645161290323,0.0,0.0,0.43489439796085155,-0.10220555555555556,0.0,0.0,0.5391757520844224,-0.3182
20200923-55505,-1,0.8406,0.01507045454545455,0.0,0.0,0.26637565543586056,0.017988888888888895,0.0,0.0,0.4048397157296932,0.0
20200715-28129,1,0.9981,0.19459830508474577,0.0,0.0,0.2870729166756291,0.27468275862068964,0.0,0.0,0.3773059026645269,0.4767
20200329-8004,-1,0.5994,0.129025,0.17,-0.5423,0.4634646824462464,0.11836666666666668,0.17,0.0,0.35304892327016413,0.5106
20200724-53335,-1,-0.9602,-0.04189615384615385,0.0,0.0,0.31040970008729435,-0.10683684210526315,0.0,0.0,0.4116921156839702,0.0
20200516-34974,-1,0.9791,0.14559473684210525,0.09,0.0,0.3070460011372961,0.1318125,0.08360000000000001,0.0,0.3064075673735066,0.6166999999999999
20200409-82354,-1,0.9915,0.1533142857142857,0.0772,0.0,0.2772583242525766,0.14502702702702702,0.0,0.0,0.271880124268477,0.1779
20200818-74477,-1,0.8714,0.026688461538461536,0.0,0.0,0.3070114472019207,0.05786818181818182,0.0,0.0,0.35459158630530474,0.4767
20200405-38797,1,0.9996,0.20879333333333333,0.0129,0.0,0.3422641711375067,0.2345857142857143,0.0157,0.0,0.36326840737382926,0.8305
20200618-54802,-1,-0.9856,-0.08783863636363637,0.0,0.0,0.300974826201846,-0.13115862068965517,0.0,0.0,0.3711427437237419,0.5106
20200420-5018,-1,-0.9929,-0.2047076923076923,0.0,0.0,0.4136072932356869,-0.4117777777777778,-0.6249,-0.5719,0.5381044090710727,-0.09519999999999995
20200627-36665,-1,-0.9348,-0.037478571428571424,0.0,0.0,0.3300764128960749,-0.08246333333333333,-0.0258,0.0,0.3737152226703584,0.8591
20200218-56,0,-0.9891,-0.28030333333333335,-0.28459999999999996,0.0,0.410696528256841,-0.9891,-0.9891,-0.9891,0.0,-1.9782
20200124-60712,-1,0.8481,0.01497090909090909,0.0,0.0,0.16702551647493566,0.8481,0.8481,0.8481,0.0,1.6962
20200625-8968,-1,0.9648,0.06649,0.0,0.0,0.3027963158626604,0.07671923076923076,0.0,0.0,0.32404676896449897,0.3182
20200630-7569,0,0.9955,0.15566296296296295,0.0,0.0,0.300585601473928,0.31103846153846154,0.3182,0.0,0.3690010955548913,0.3612
20200406-26239,-1,-0.7841,-0.131075,0.0,0.0,0.3449995969200544,-0.11651111111111111,0.0,0.0,0.3278667528956253,0.5106
20200319-75775,0,0.1531,0.01358750000000001,0.0,0.0,0.22933572790507373,0.01811666666666668,0.0,0.0,0.2646591167059158,0.5106
20200617-87837,-1,-0.91,-0.2199111111111111,-0.2732,0.0,0.1984251073072068,-0.24739999999999998,-0.2732,-0.2732,0.19363196404519578,-0.2732
20200526-82324,-1,0.9321,0.05896285714285714,0.0,0.0,0.3193993846364179,0.08624285714285713,0.0,0.0,0.40340100641023335,-0.401
20200328-37066,-1,-0.8375,-0.007887179487179489,0.0,0.0,0.49867809882316955,-0.04925714285714286,0.0,0.0,0.532247306527823,0.5106
20200722-62668,-1,0.8537,0.03961052631578948,0.0,0.0,0.4065640286140436,0.028087500000000012,0.0,0.0,0.45659291069151525,0.5106
20200721-48608,0,0.9057,0.11587499999999999,0.0,0.0,0.3096857980948863,0.11810999999999999,0.0,0.0,0.3781413821575205,0.5413
20200405-41120,-1,-0.3774,0.03750526315789473,0.0,0.0,0.33631752927644876,-0.015561538461538476,0.0,0.0,0.3923725653752713,0.0
20200504-3216,0,0.9307,0.08729523809523809,0.0,0.0,0.39471887823420243,0.11273571428571427,0.0129,0.0,0.4749397610030483,0.695
20200901-11793,0,0.986,0.15514782608695651,0.0,0.0,0.32568610504136225,0.22185,0.08895,0.0,0.34581375406423615,0.5106
20200708-83045,0,-0.9422,-0.022415217391304348,0.0,0.0,0.32353570326962394,-0.07955000000000001,0.0,0.0,0.5795953485454792,0.4215
20200416-39756,-1,-0.8479,-0.059965624999999995,0.0,0.0,0.39314002722421865,-0.09824000000000002,-0.0395,0.4767,0.5330667673003073,0.4767
20200414-66164,1,0.8807,0.0957888888888889,0.0,0.0,0.3494417085213512,0.10737142857142858,0.0,0.0,0.3012442967535329,0.5106
20200508-18896,0,0.5829,0.023490476190476187,0.0,0.0,0.22256976841893636,0.03288666666666666,0.0,0.0,0.2627607526925502,0.1027
20200618-72281,0,0.9938,0.23995172413793103,0.0516,0.0,0.2796286153043485,0.42604285714285717,0.47355,0.0,0.31074955629042156,0.1779
20200328-33443,-1,0.5106,0.10212000000000002,0.0,0.0,0.20424000000000003,0.08510000000000001,0.0,0.0,0.19028938488523212,0.5106
20200721-14229,1,0.9896,0.11826136363636364,0.0,0.0,0.29485101185013696,0.2670277777777778,0.28459999999999996,0.0,0.41492593824488133,0.0
20200421-34471,1,0.9906,0.17963333333333334,0.0,0.0,0.3598450512218959,0.19008421052631577,0.0,0.0,0.39523043147158954,-0.17200000000000004
20200402-47821,1,0.9881,0.09547380952380953,0.0,0.0,0.3906531655351463,0.08860645161290323,0.016,0.0,0.4397510350887221,0.5106
20200615-48943,1,0.685,0.09882826086956521,0.0,0.0,0.35171141805836725,0.12163125,0.0,0.0,0.43309127605902836,0.5106
20200331-39020,-1,-0.9983,-0.10807903225806452,0.0,0.0,0.41804215759668995,-0.19940555555555556,-0.1624,0.0,0.4460305787626651,-0.3183
20200318-61097,-1,0.9661,0.13005416666666667,0.0,0.0,0.280318159982496,0.18316470588235292,0.296,0.0,0.3210206864164153,0.0
20200716-31464,1,0.7351,0.23775000000000002,0.2202,0.0,0.2390419785309685,0.1585,0.0,0.0,0.22506703445862528,0.5106
20200129-69273,-1,0.3182,0.034975,0.0,0.0,0.3220556114632999,0.04663333333333333,0.0,0.0,0.3711460928289859,0.5106
20200519-24628,-1,-0.9078,-0.090972,0.0,0.0,0.2702792977939672,-0.08344,0.0,0.0,0.2533859822484267,0.5106
20200402-93078,-1,-0.94,-0.03498444444444445,0.0,0.0,0.26432067977747165,-0.04104117647058824,0.0,0.0,0.3014592628001795,-0.296
20200325-47367,-1,-0.8437,-0.0331,0.0,0.0,0.34739174538538586,-0.06319090909090909,0.0772,0.5423,0.4780058319433988,-0.1846
20200323-34224,-1,-0.9989,-0.488456,-0.5106,-0.5106,0.3482344257307138,-0.48917083333333333,-0.5022500000000001,0.0,0.34548131338656446,-0.8834
20200524-40694,-1,0.3458,0.019581818181818172,0.0,0.0,0.3469441815681118,0.11726666666666667,0.3669,0.5423,0.4824055163679435,0.9092
20200904-64970,1,0.961,0.01808433734939759,0.0,0.0,0.27657824204291426,0.07326428571428571,0.07655,0.0,0.4189498394917989,0.5106
20200729-69650,1,-0.5106,-0.029766666666666674,0.0,0.0,0.33721179299267295,-0.039400000000000004,0.0,0.0,0.37855043445830494,-0.4588
20200811-75776,-1,-0.9957,-0.2441057142857143,-0.25,0.0,0.34190646669425095,-0.18742558139534884,0.0,0.0,0.3827500818543945,-0.5423
20200621-44783,1,0.9429,0.07170526315789474,0.0,0.0,0.319437171935898,0.09597058823529413,0.0,0.0,0.30321208800346117,0.5574
20200422-61798,-1,0.3182,0.01538181818181819,0.0,0.0,0.47274514144550506,0.01538181818181819,0.0,0.0,0.47274514144550506,0.5106
20200715-41795,0,-0.9861,0.0035571428571428607,0.0,0.0,0.3343458500549687,-0.045189655172413794,0.0,0.0,0.39955333798253334,0.0
20200427-41523,1,0.9726,0.19366923076923076,0.3182,0.6486,0.4473185620744252,0.20663076923076923,0.3182,0.0,0.44852384789459915,0.5106
20200513-43798,1,-0.745,-0.04615238095238095,0.0,0.0,0.22318501959253792,-0.08689166666666667,-0.08895,0.0,0.27317022915614764,-0.1779
20200923-46386,0,-0.6103,0.04032058823529412,0.0,0.0,0.32677204122915066,0.028326470588235293,0.0,0.0,0.34506311128530703,0.6423
20200703-72895,-1,0.9678,0.123888,0.0,0.0,0.26737443007138884,0.20293571428571427,0.0386,0.0,0.3161372364906076,0.5106
20200720-29612,-1,-0.9896,-0.11621875,0.0,0.0,0.3836315317442474,-0.20488,-0.3182,-0.3182,0.5263784471271596,-0.8891
20200723-21335,-1,-0.967,-0.026472368421052633,0.0,0.0,0.30945119400858345,-0.06837272727272728,0.0,0.0,0.45866011266859474,0.5106
20200812-7579,-1,0.9493,-0.018559375,0.0,0.0,0.3450429673056812,-0.015466666666666668,0.0,0.0,0.5259531685954136,-0.4404
20200225-67858,-1,-0.2495,-0.022623943661971832,0.0,0.0,0.2786727074498062,-0.03982083333333334,0.0,0.0,0.43299905020985774,0.5106
20200304-84713,-1,0.4532,-0.03017818181818182,0.0,0.0,0.30907893060211783,-0.03287575757575758,0.0,0.0,0.39203970657768455,0.5106
20200930-62621,1,0.9964,0.23206666666666667,0.0898,0.0,0.47288644925488077,0.19385172413793103,0.0,0.0,0.44525734489919705,0.6049
20200717-49866,0,0.8153,0.07561818181818182,0.0,0.0,0.2904280283812523,0.06398214285714286,0.0,0.0,0.30867519574276897,0.3182
20200723-58469,-1,-0.9777,-0.1765307692307692,-0.0258,0.0,0.46076060592929535,-0.25793636363636363,-0.2732,0.0,0.3803531212695699,0.5106
20200519-90061,0,0.983,0.093025,0.0,0.0,0.28036010052414573,0.27048,0.4019,0.0,0.4600968900858456,0.5106
20200708-14012,-1,-0.9971,-0.13481875,0.0,0.0,0.373516682557068,-0.18139666666666665,-0.2263,0.0,0.42381996687534934,-1.5398
20200418-31236,0,0.995,0.1843311111111111,0.0,0.0,0.3863125889295249,0.46316666666666667,0.6556,0.0,0.5365747017476277,0.0516
20200825-48884,-1,-0.9714,-0.09292571428571428,0.0,0.0,0.4074041197230913,-0.08847714285714285,0.0,0.0,0.37173628062740105,-1.0406
20200413-3442,-1,0.25,0.011961538461538466,0.0,0.0,0.3409416925978389,0.009414285714285717,0.0,0.0,0.3224693138383045,0.5106
20200316-86175,1,0.6486,0.1895,0.1366,0.2732,0.21930300955527265,0.12633333333333335,0.0,0.0,0.20010646055426487,0.5106
20200523-9601,-1,-0.6487,-0.025086111111111108,0.0,0.0,0.3141617251183234,-0.026162962962962964,0.0,0.0,0.33584001498525295,-0.6979
20200731-32418,1,0.9935,0.32117368421052633,0.4404,0.0,0.3435054658909417,0.34061875,0.31930000000000003,0.0,0.3810711551317385,0.5106
20200125-51464,-1,-0.9604,-0.09165,0.0,0.0,0.36618901074569277,-0.11107777777777778,0.0,0.0,0.4055441852287362,0.3182
20200204-41765,0,-0.9001,-0.09418421052631579,0.0,0.0,0.2981093534138065,-0.10286875,0.0,0.0,0.33536511021338744,0.3182
20200522-74530,1,0.9621,0.1748375,0.0129,0.0,0.32860252371786497,0.18588666666666667,0.0,0.0,0.33808934098680027,0.5106
20200521-91132,1,-0.9902,-0.10796969696969697,0.0,0.0,0.409566779610498,-0.16905263157894737,0.0,0.0,0.48062496471115723,-0.95
20200421-21845,-1,-0.9976,-0.13278653846153846,0.0,0.0,0.33080700801155377,-0.21459565217391305,-0.1531,0.0,0.37248048852110693,0.6572
20200428-31614,1,-0.3612,-0.08333333333333333,0.0,0.0,0.11785113019775792,-0.08333333333333333,0.0,0.0,0.11785113019775792,0.0
20200625-56671,1,-0.9857,-0.03200555555555556,0.0,0.0,0.1413957225872169,-0.9857,-0.9857,-0.9857,0.0,-1.9714
20200508-21302,-1,0.8837,0.03924666666666667,0.0,0.0,0.3036615876633431,0.0788,0.0,0.0,0.41273663159310625,0.5106
20200912-52190,0,-0.7938,0.03955217391304348,0.0,0.0,0.3717699222690961,0.05541428571428571,0.12335000000000002,0.9287,0.6388447339390321,0.9287
20200601-63031,0,0.1406,-0.0018434782608695629,0.0,0.0,0.4286646118050669,-0.002649999999999997,0.0,0.0,0.5139487352839776,0.5106
20200418-39869,-1,0.9722,0.038248,0.0,0.0,0.3396888983996975,0.053033333333333335,0.0,0.0,0.41084559044964714,0.8748
20200528-88547,1,0.9963,0.25875,0.0,0.0,0.325564583783749,0.42205,0.3463,0.0,0.3808901099179832,0.0
20200608-62021,-1,-0.0772,0.029614285714285715,0.0516,-0.6124,0.5129277265395791,0.024549999999999995,0.0,0.0,0.4836549648251323,0.5106
20200314-19730,-1,-0.8308,-0.09306,0.0,0.0,0.31318305254275813,-0.10339999999999999,0.0,0.0,0.3285006071362561,0.5106
20200407-63515,-1,0.9092,0.024249999999999997,0.0,0.0,0.4059152579870171,0.07843076923076922,0.0,0.0,0.4587549930721616,0.5106
20200601-27171,0,0.4048,0.004139784946236561,0.0,0.0,0.381036808579469,-0.05495,0.0,0.0,0.5211270660103651,-0.0516
20200310-32234,1,-0.9231,0.0033906249999999987,0.0,0.0,0.30926708608759096,-0.03435925925925926,0.0,0.0,0.45996982047477797,0.5106
20200909-67079,-1,-0.9311,-0.09425,0.0,0.0,0.21419528278341396,-0.42012499999999997,-0.41169999999999995,-0.4215,0.035752089099799475,-0.8233999999999999
20200815-47694,1,0.9895,0.24492,0.296,0.0,0.27366089234671437,0.3045466666666667,0.3182,0.0,0.37420100813451707,0.5106
20200913-19278,1,-0.9577,-0.10408333333333333,0.0,0.0,0.44871759833502806,-0.10408333333333333,0.0,0.0,0.44871759833502806,0.5106
20200428-22536,1,0.6133,0.10109166666666668,0.21045,0.0,0.4396300100810782,0.10535555555555556,0.34,0.34,0.4889169507097888,-0.18730000000000002
20200529-74249,1,0.9522,0.08323913043478261,0.0,0.0,0.3114348864029351,0.9522,0.9522,0.9522,0.0,1.9044
20200520-14827,0,-0.8629,-0.02764166666666666,0.0,0.0,0.4328500692278512,-0.02764166666666666,0.0,0.0,0.4328500692278512,0.5106
20200929-60294,1,-0.9538,-0.08721333333333334,0.0,0.0,0.5050631760703033,-0.12218,0.0,0.0,0.5431981310718954,-0.25
20200903-88467,0,0.8141,-0.0019535714285714265,0.0,0.0,0.29945572172352825,0.008786666666666668,0.0,0.0,0.37600957588278994,-0.6324
